  #t  #Q2   A1M1_AVG      A_1M1     dA_1M1   A0P1_AVG      A_0P1     dA_0P1   A2M1_AVG      A_2M1     dA_2M1   A3M1_AVG      A_3M1     dA_3M1   A1P1_AVG      A_1P1     dA_1P1       Norm      dNorm       Asym      Astat          t         tp         xb         Q2          W     Dilute
   1    0 -2.587e-02 -6.956e-02 3.6986e-03  3.955e-01  3.697e-01 3.6278e-03 -2.049e-03 -1.571e-02 3.6476e-03  6.796e-04 -1.902e-02 3.5953e-03  1.069e-02  9.122e-03 3.5807e-03 0.0000e+00 0.0000e+00 -7.8424e-03 1.1556e-03 3.1428e-01 1.1350e-02 4.3090e-01 5.2902e+00 2.8102e+00 7.7470e-01
   2    0 -6.480e-02 -6.535e-02 2.9166e-03  3.891e-01  3.694e-01 2.8540e-03 -9.398e-03 -1.717e-02 2.8675e-03 -4.637e-04 -1.466e-02 2.8777e-03  2.417e-02  2.213e-02 2.8703e-03 0.0000e+00 0.0000e+00 -6.7398e-03 1.5996e-03 3.7321e-01 3.6221e-02 4.3624e-01 5.3934e+00 2.7977e+00 7.3921e-01
   3    0 -8.606e-02 -6.603e-02 2.6740e-03  3.818e-01  3.723e-01 2.6155e-03 -1.527e-02 -1.689e-02 2.6302e-03 -1.425e-03 -1.034e-02 2.6371e-03  3.341e-02  2.063e-02 2.6286e-03 0.0000e+00 0.0000e+00 -4.9415e-03 2.1415e-03 4.1699e-01 6.1238e-02 4.3702e-01 5.4336e+00 2.7899e+00 7.0232e-01
   4    0 -9.668e-02 -6.783e-02 2.5756e-03  3.765e-01  3.727e-01 2.5190e-03 -1.972e-02 -1.423e-02 2.5340e-03 -2.212e-03 -9.372e-03 2.5312e-03  3.987e-02  2.229e-02 2.5232e-03 0.0000e+00 0.0000e+00 -1.3065e-03 2.8468e-03 4.6589e-01 8.6254e-02 4.3976e-01 5.5082e+00 2.7858e+00 6.6411e-01
   5    0 -1.020e-01 -6.962e-02 2.5050e-03  3.720e-01  3.704e-01 2.4498e-03 -2.391e-02 -1.469e-02 2.4649e-03 -3.050e-03 -6.907e-03 2.4485e-03  4.593e-02  2.496e-02 2.4418e-03 0.0000e+00 0.0000e+00 -1.9635e-02 2.9750e-03 5.4278e-01 1.2062e-01 4.4679e-01 5.6507e+00 2.7772e+00 6.1117e-01
   6    0 -1.025e-01 -6.990e-02 2.4843e-03  3.673e-01  3.685e-01 2.4295e-03 -2.759e-02 -1.563e-02 2.4446e-03 -3.919e-03 -5.685e-03 2.4232e-03  5.196e-02  2.672e-02 2.4167e-03 0.0000e+00 0.0000e+00 2.2297e-02 5.0887e-03 6.5922e-01 1.7131e-01 4.5688e-01 5.8827e+00 2.7732e+00 5.3083e-01
   7    0 -1.015e-01 -7.035e-02 2.4768e-03  3.607e-01  3.679e-01 2.4222e-03 -3.003e-02 -1.560e-02 2.4373e-03 -4.495e-03 -5.309e-03 2.4141e-03  5.553e-02  2.741e-02 2.4076e-03 0.0000e+00 0.0000e+00 5.0778e-03 8.2281e-03 7.6760e-01 2.2136e-01 4.6138e-01 6.0305e+00 2.7638e+00 4.5398e-01
   8    0 -1.017e-01 -7.056e-02 2.4728e-03  3.500e-01  3.676e-01 2.4184e-03 -3.331e-02 -1.564e-02 2.4335e-03 -4.998e-03 -5.296e-03 2.4092e-03  5.763e-02  2.777e-02 2.4028e-03 0.0000e+00 0.0000e+00 1.3211e-02 1.1224e-02 8.7393e-01 2.8518e-01 4.5579e-01 6.0623e+00 2.7840e+00 3.6859e-01
   9    0 -1.024e-01 -7.052e-02 2.4724e-03  3.348e-01  3.676e-01 2.4180e-03 -3.751e-02 -1.574e-02 2.4331e-03 -5.582e-03 -5.158e-03 2.4088e-03  5.837e-02  2.781e-02 2.4023e-03 0.0000e+00 0.0000e+00 1.4794e-01 3.6404e-02 1.0084e+00 3.7090e-01 4.4085e-01 5.9551e+00 2.7947e+00 2.7806e-01
  10    0 -1.022e-01 -7.053e-02 2.4723e-03  3.207e-01  3.676e-01 2.4179e-03 -4.058e-02 -1.571e-02 2.4330e-03 -6.096e-03 -5.133e-03 2.4087e-03  5.710e-02  2.782e-02 2.4022e-03 0.0000e+00 0.0000e+00 2.9134e-01 6.2280e-02 1.0936e+00 4.3371e-01 4.2474e-01 5.7654e+00 2.7798e+00 2.2980e-01
