  #t  #Q2   A1M1_AVG      A_1M1     dA_1M1   A0P1_AVG      A_0P1     dA_0P1   A2M1_AVG      A_2M1     dA_2M1   A3M1_AVG      A_3M1     dA_3M1   A1P1_AVG      A_1P1     dA_1P1       Norm      dNorm       Asym      Astat          t         tp         xb         Q2          W     Dilute
   1    0 -5.051e-02 -2.548e-02 3.7228e-03  3.623e-01  3.447e-01 3.6920e-03 -7.388e-03  0.000e+00 0.0000e+00  6.511e-05  0.000e+00 0.0000e+00  1.609e-02  0.000e+00 0.0000e+00 0.0000e+00 0.0000e+00 -1.0165e-02 1.2107e-03       -nan       -nan 3.6755e-01 4.6580e+00 2.9979e+00 7.7652e-01
   2    0 -6.252e-02 -3.607e-02 3.0454e-03  3.938e-01  3.457e-01 3.0188e-03 -1.090e-02  0.000e+00 0.0000e+00 -5.417e-04  0.000e+00 0.0000e+00  2.439e-02  0.000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2604e-02 1.6967e-03       -nan       -nan 4.3097e-01 5.2848e+00 2.8011e+00 7.3466e-01
   3    0 -6.052e-02 -4.173e-02 2.7486e-03  4.065e-01  3.529e-01 2.7187e-03 -1.083e-02  0.000e+00 0.0000e+00 -6.925e-04  0.000e+00 0.0000e+00  2.731e-02  0.000e+00 0.0000e+00 0.0000e+00 0.0000e+00 -2.5103e-03 2.0798e-03       -nan       -nan 4.6886e-01 5.7534e+00 2.7070e+00 7.0645e-01
   4    0 -5.929e-02 -4.588e-02 2.5931e-03  4.127e-01  3.587e-01 2.5635e-03 -1.078e-02  0.000e+00 0.0000e+00 -1.025e-03  0.000e+00 0.0000e+00  2.946e-02  0.000e+00 0.0000e+00 0.0000e+00 0.0000e+00 -1.9909e-02 2.6116e-03       -nan       -nan 5.0101e-01 6.1702e+00 2.6311e+00 6.7768e-01
   5    0 -5.918e-02 -4.933e-02 2.4534e-03  4.166e-01  3.594e-01 2.4254e-03 -1.095e-02  0.000e+00 0.0000e+00 -1.642e-03  0.000e+00 0.0000e+00  3.214e-02  0.000e+00 0.0000e+00 0.0000e+00 0.0000e+00 -6.1137e-03 2.5688e-03       -nan       -nan 5.3724e-01 6.6210e+00 2.5441e+00 6.3995e-01
   6    0 -6.277e-02 -5.241e-02 2.4010e-03  4.106e-01  3.631e-01 2.3734e-03 -1.249e-02  0.000e+00 0.0000e+00 -2.371e-03  0.000e+00 0.0000e+00  3.766e-02  0.000e+00 0.0000e+00 0.0000e+00 0.0000e+00 -1.7721e-02 4.0659e-03       -nan       -nan 5.6845e-01 6.9328e+00 2.4114e+00 5.6774e-01
   7    0 -6.947e-02 -5.296e-02 2.3971e-03  4.029e-01  3.632e-01 2.3695e-03 -1.509e-02  0.000e+00 0.0000e+00 -3.050e-03  0.000e+00 0.0000e+00  4.411e-02  0.000e+00 0.0000e+00 0.0000e+00 0.0000e+00 -1.2678e-01 1.4743e-02       -nan       -nan 5.8970e-01 7.0294e+00 2.2842e+00 4.9817e-01
   8    0       -nan -5.296e-02 2.3971e-03       -nan  3.632e-01 2.3695e-03       -nan  0.000e+00 0.0000e+00       -nan  0.000e+00 0.0000e+00       -nan  0.000e+00 0.0000e+00 0.0000e+00 0.0000e+00       -nan        inf       -nan       -nan       -nan       -nan       -nan       -nan
