  #t  #Q2   A1M1_AVG      A_1M1     dA_1M1   A0P1_AVG      A_0P1     dA_0P1   A2M1_AVG      A_2M1     dA_2M1   A3M1_AVG      A_3M1     dA_3M1   A1P1_AVG      A_1P1     dA_1P1       Norm      dNorm       Asym      Astat          t         tp         xb         Q2          W     Dilute
   1    0 -2.575e-02  2.331e-02 2.0129e-02  3.855e-01  5.524e-01 1.9056e-02 -2.063e-03 -6.546e-02 1.9442e-02  6.741e-04  6.744e-03 1.9002e-02  1.018e-02  8.623e-02 1.9253e-02 0.0000e+00 0.0000e+00 -6.5378e-02 6.1266e-03 2.8435e-01 1.0812e-02 4.1227e-01 5.0875e+00 2.8375e+00 7.7377e-01
   2    0 -6.797e-02 -4.722e-04 1.6927e-02  3.807e-01  5.020e-01 1.5932e-02 -1.015e-02 -5.028e-02 1.6236e-02 -4.481e-04  5.107e-03 1.5767e-02  2.406e-02  4.172e-02 1.5727e-02 0.0000e+00 0.0000e+00 -1.5952e-02 8.8188e-03 3.4021e-01 3.5971e-02 4.2217e-01 5.1826e+00 2.8281e+00 7.4337e-01
   3    0 -8.849e-02  1.086e-02 1.5463e-02  3.783e-01  4.946e-01 1.4669e-02 -1.589e-02 -6.211e-02 1.4864e-02 -1.415e-03  2.061e-02 1.4497e-02  3.351e-02  3.492e-02 1.4523e-02 0.0000e+00 0.0000e+00 2.4683e-01 1.1886e-02 4.0635e-01 6.1209e-02 4.3679e-01 5.3215e+00 2.7858e+00 7.0453e-01
   4    0 -9.937e-02  3.090e-03 1.4902e-02  3.737e-01  4.832e-01 1.4132e-02 -2.051e-02 -6.104e-02 1.4358e-02 -2.175e-03  3.583e-02 1.3925e-02  4.021e-02  4.164e-02 1.3955e-02 0.0000e+00 0.0000e+00 -3.3231e-02 1.5389e-02 4.6699e-01 8.7000e-02 4.4316e-01 5.3934e+00 2.7552e+00 6.6496e-01
   5    0 -1.060e-01 -1.225e-02 1.4314e-02  3.658e-01  4.757e-01 1.3596e-02 -2.545e-02 -5.231e-02 1.3773e-02 -2.966e-03  2.422e-02 1.3364e-02  4.603e-02  3.561e-02 1.3367e-02 0.0000e+00 0.0000e+00 -1.9677e-01 1.4793e-02 5.4039e-01 1.2194e-01 4.4887e-01 5.4481e+00 2.7355e+00 6.1158e-01
   6    0 -1.087e-01 -9.346e-03 1.4029e-02  3.571e-01  4.715e-01 1.3333e-02 -3.089e-02 -5.632e-02 1.3504e-02 -3.975e-03  1.826e-02 1.3085e-02  5.132e-02  3.551e-02 1.3091e-02 0.0000e+00 0.0000e+00 -1.7786e-01 2.0355e-02 6.6021e-01 1.7430e-01 4.6427e-01 5.5724e+00 2.7110e+00 5.4227e-01
   7    0 -1.069e-01 -1.135e-02 1.3877e-02  3.445e-01  4.728e-01 1.3187e-02 -3.406e-02 -5.379e-02 1.3357e-02 -4.617e-03  1.636e-02 1.2947e-02  5.345e-02  3.583e-02 1.2950e-02 0.0000e+00 0.0000e+00 -2.5266e-02 2.8559e-02 7.5651e-01 2.2094e-01 4.6296e-01 5.5609e+00 2.6531e+00 4.6716e-01
   8    0 -1.068e-01 -1.626e-02 1.3716e-02  3.305e-01  4.714e-01 1.3038e-02 -3.857e-02 -5.136e-02 1.3202e-02 -5.252e-03  1.706e-02 1.2806e-02  5.484e-02  3.480e-02 1.2802e-02 0.0000e+00 0.0000e+00 -1.1724e-01 2.8279e-02 8.4283e-01 2.8937e-01 4.5321e-01 5.4738e+00 2.6969e+00 3.8451e-01
   9    0 -1.055e-01 -1.888e-02 1.3588e-02  3.108e-01  4.675e-01 1.2933e-02 -4.495e-02 -5.148e-02 1.3077e-02 -6.508e-03  1.725e-02 1.2703e-02  5.508e-02  3.745e-02 1.2705e-02 0.0000e+00 0.0000e+00 -2.8535e-02 3.6997e-02 1.0479e+00 4.3837e-01 4.3631e-01 5.3582e+00 2.7810e+00 2.5242e-01
